trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
4942,13572.5550,19063.8050,19881.3050,9411.3050,7095.6800,13045.6800,13455.0550,-2501.8200,-4325.5700,24895.6800,23006.9300,17673.1800,28728.8050,22518.8050,30320.6800,21791.9300,23751.3050,230.6800,-16059.9450,11193.1800,15233.8050,,20260.6800,18987.5550,15562.5550,7290.6800,,,15207.5550,9279.4300,20580.0550,31470.0550,-30293.6950,-7553.6950,-7603.6950,14351.9300,,15794.4300,18335.0550,,,,,,7514.4300
4943,13615.0650,19052.5650,19902.5650,9400.0650,7116.9400,13070.6900,13487.5650,-2531.8100,-4300.5600,24873.8150,23038.1900,17624.4400,28750.0650,22493.8150,30309.4400,21780.6900,23772.5650,395.6900,-16183.0600,11188.8150,15255.0650,,20249.4400,19008.8150,15805.0650,7350.6900,,,15436.9400,9411.9400,20601.3150,31491.3150,-30422.4350,-7532.4350,-7463.0600,14340.6900,,15781.3150,18323.8150,,,,,,7454.4400
4944,13636.3250,19073.8250,19923.8250,9388.8250,7105.7000,13091.9500,13508.8250,-2510.5500,-4311.8000,24850.0750,23119.4500,17645.7000,28771.3250,22478.8250,30298.2000,21769.4500,23761.3250,416.9500,-16194.3000,11177.5750,15243.8250,,20270.7000,18951.3250,15826.3250,7371.9500,,,15458.2000,9433.2000,20711.9500,31593.8250,-30566.8000,-7421.8000,-7441.8000,14329.4500,,15782.5750,18312.5750,,,,,,7475.7000
4945,13641.3350,19103.8350,19882.5850,9347.5850,7044.4600,13080.7100,13497.5850,-2521.7900,-4323.0400,24838.8350,23140.7100,17634.4600,28760.0850,22500.0850,30286.9600,21686.9600,23677.5850,438.2100,-16173.0400,11183.2100,15265.0850,,20201.9600,18940.0850,15847.5850,7393.2100,,,15446.9600,9540.7100,20700.7100,31714.4600,-30578.0400,-7433.0400,-7420.5400,14318.2100,,15771.3350,18358.8350,,,,,,7403.2100
4946,13680.0950,19125.0950,19880.0950,9345.0950,7065.7200,13080.7200,13518.8450,-2583.0300,-4323.0300,24827.5950,23214.4700,17608.2200,28877.5950,22488.8450,30275.7200,21708.2200,23596.3450,426.9700,-16280.5300,11171.9700,15210.0950,,20129.4700,18871.3450,16103.8450,7407.5950,,,15435.7200,9529.4700,20689.4700,31735.7200,-30685.5300,-7444.2800,-7513.0300,14339.4700,,15760.0950,18423.8450,,,,,,7328.2200
4947,13701.3550,19095.1050,19868.8550,9333.8550,7086.9800,13069.4800,13548.8550,-2594.2700,-4334.2700,24841.3550,23235.7300,17629.4800,29010.1050,22477.6050,30264.4800,21655.7300,23501.9800,415.7300,-16291.7700,11146.9800,15231.3550,,20147.6050,18740.1050,16125.1050,7396.3550,,,15424.4800,9518.2300,20830.1050,31830.7300,-30811.1450,-7589.8950,-7491.7700,14443.2300,,15748.8550,18412.6050,,,,,,7349.4800
4948,13681.3650,19116.3650,19891.9900,9356.9900,7095.7400,13101.9900,13570.1150,-2573.0100,-4301.7600,24862.6150,23256.9900,17600.7400,29170.1150,22466.3650,30253.2400,21638.2400,23523.2400,530.1150,-16365.5100,11168.2400,15252.6150,,20168.8650,18728.8650,16346.3650,7385.1150,,,15661.9900,9640.1150,20851.3650,31939.4900,-30822.3850,-7601.1350,-7470.5100,14351.9900,,15737.6150,18496.3650,,,,,,7415.7400
4949,13698.8750,19137.6250,19917.0000,9327.0000,7072.0000,13123.2500,13540.1250,-2564.2500,-4280.5000,24851.3750,23278.2500,17589.5000,29191.3750,22455.1250,30242.0000,21627.0000,23394.5000,653.8750,-16344.2500,11189.5000,15241.3750,,20190.1250,18717.6250,16367.6250,7426.3750,,,15683.2500,9766.3750,20872.6250,32056.3750,-30922.3750,-7612.3750,-7551.7500,14373.2500,,15792.6250,18588.8750,,,,,,7437.0000
4950,13720.1350,19076.3850,19938.2600,9315.7600,7055.1350,13144.5100,13561.3850,-2587.9900,-4291.7400,24840.1350,23227.0100,17578.2600,29347.6350,22443.8850,30222.0100,21648.2600,23287.0100,838.8850,-16322.9900,11178.2600,15238.8850,,20151.3850,18706.3850,16356.3850,7478.8850,,,15890.7600,9755.1350,20960.1350,32077.6350,-31036.1150,-7704.8650,-7562.9900,14362.0100,,15813.8850,18688.8850,,,,,,7352.0100
4951,13741.3950,19065.1450,19927.0200,9304.5200,7048.8950,13133.2700,13550.1450,-2604.8550,-4270.4800,24828.8950,23248.2700,17567.0200,29368.8950,22470.7700,30210.7700,21669.5200,23197.6450,1030.7700,-16301.7300,11167.0200,15223.8950,,20123.2700,18695.1450,16345.1450,7542.0200,,,15912.0200,9776.3950,20981.3950,32188.2700,-31157.9800,-7716.1050,-7636.1050,14350.7700,,15802.6450,18710.1450,,,,,,7340.7700
4952,13730.1550,19086.4050,19927.0300,9304.5300,7070.1550,13098.2800,13488.9050,-2611.0950,-4240.4700,24873.9050,23185.7800,17555.7800,29390.1550,22459.5300,30199.5300,21690.7800,23131.4050,1052.0300,-16405.4700,11190.1550,15245.1550,,20112.0300,18601.4050,16592.6550,7530.7800,,,16042.0300,9900.1550,20970.1550,32177.0300,-31169.2200,-7694.8450,-7647.3450,14339.5300,,15791.4050,18731.4050,,,,,,7329.5300
4953,13725.1650,19095.1650,19915.7900,9293.2900,7052.6650,13119.5400,13477.6650,-2622.3350,-4219.2100,24862.6650,23207.0400,17544.5400,29411.4150,22502.6650,30188.2900,21652.0400,23073.9150,1073.2900,-16416.7100,11178.9150,15207.6650,,20100.7900,18622.6650,16613.9150,7632.0400,,,16063.2900,9888.9150,21046.4150,32165.7900,-31284.8350,-7776.0850,-7658.5850,14360.7900,,15780.1650,18781.4150,,,,,,7303.2900
4954,13735.8000,19071.4250,19948.3000,9325.8000,7073.9250,13089.5500,13498.9250,-2639.8250,-4249.2000,24997.6750,23228.3000,17533.3000,29432.6750,22523.9250,30177.0500,21695.8000,23095.1750,1062.0500,-16395.4500,11223.9250,15156.4250,,20089.5500,18530.1750,16848.9250,7753.3000,,,16167.0500,9910.1750,21067.6750,32306.4250,-31263.5750,-7787.3250,-7659.8250,14382.0500,,15854.5500,18802.6750,,,,,,7324.5500
4955,13757.0600,19054.5600,19969.5600,9347.0600,7062.6850,13110.8100,13507.6850,-2618.5650,-4227.9400,25142.6850,23217.0600,17522.0600,29470.1850,22545.1850,30215.8100,21717.0600,23116.4350,1050.8100,-16512.9400,11245.1850,15103.9350,,20117.0600,18518.9350,16837.6850,7774.5600,,,16188.3100,9931.4350,21135.8100,32327.6850,-31242.3150,-7860.4400,-7638.5650,14441.4350,,15875.8100,18842.6850,,,,,,7345.8100
4956,13758.3200,19048.3200,19990.8200,9368.3200,7045.1950,13099.5700,13483.9450,-2629.8050,-4239.1800,25163.9450,23102.0700,17510.8200,29458.9450,22533.9450,30237.0700,21708.3200,23105.1950,1039.5700,-16524.1800,11172.0700,15042.0700,,20105.8200,18585.1950,16826.4450,7885.1950,,,16098.3200,9952.6950,21157.0700,32348.9450,-31387.9300,-7871.6800,-7649.8050,14430.1950,,15864.5700,18891.4450,,,,,,7334.5700
4957,13779.5800,19037.0800,19979.5800,9389.5800,7066.4550,13038.3300,13495.8300,-2647.2950,-4300.4200,25152.7050,23090.8300,17499.5800,29447.7050,22550.8300,30225.8300,21697.0800,23093.9550,1249.5800,-16621.6700,11193.3300,15030.8300,,20094.5800,18501.4550,16815.2050,7906.4550,,,16119.5800,10035.2050,21178.3300,32436.4550,-31399.1700,-7882.9200,-7612.9200,14418.9550,,15895.2050,18950.2050,,,,,,7323.3300
4958,13768.3400,19019.5900,19944.5900,9354.5900,7055.2150,13059.5900,13489.5900,-2626.0350,-4311.6600,25055.2150,23079.5900,17488.3400,29532.7150,22572.0900,30214.5900,21729.5900,23005.2150,1439.5900,-16727.9100,11237.7150,15019.5900,,20149.5900,18522.7150,16803.9650,7895.2150,,,16140.8400,10023.9650,21177.0900,32457.7150,-31410.4100,-7884.1600,-7591.6600,14407.7150,,15916.4650,18971.4650,,,,,,7312.0900
4959,13757.1000,19040.8500,19965.8500,9375.8500,7043.9750,13080.8500,13478.3500,-2637.2750,-4290.4000,25043.9750,23068.3500,17697.1000,29521.4750,22593.3500,30246.4750,21718.3500,22923.9750,1589.6000,-16739.1500,11258.9750,15002.1000,,20170.8500,18543.9750,16825.2250,8000.2250,,,16129.6000,10045.2250,21165.8500,32446.4750,-31502.9000,-7895.4000,-7579.1500,14396.4750,,15913.9750,18960.2250,,,,,,7300.8500
4960,13745.8600,19062.1100,19935.8600,9345.8600,7050.2350,13089.6100,13460.8600,-2648.5150,-4281.6400,24961.4850,23005.8600,17913.3600,29428.9850,22582.1100,30267.7350,21764.6100,22855.2350,1610.8600,-16717.8900,11247.7350,14975.8600,,20110.8600,18427.7350,16813.9850,8021.4850,,,16118.3600,10066.4850,21154.6100,32522.7350,-31514.1400,-7906.6400,-7590.3900,14385.2350,,15935.2350,19015.2350,,,,,,7289.6100
4961,13813.3700,19074.6200,19957.1200,9367.1200,7071.4950,13065.8700,13449.6200,-2642.2550,-4305.3800,24870.2450,22952.1200,17934.6200,29336.4950,22570.8700,30256.4950,21785.8700,22876.4950,1632.1200,-16696.6300,11236.4950,14997.1200,,20099.6200,18416.4950,16802.7450,8042.7450,,,16107.1200,10087.7450,21112.7450,32543.9950,-31492.8800,-7869.7550,-7569.1300,14373.9950,,15952.1200,19081.4950,,,,,,7278.3700
4962,13892.1300,19095.8800,19945.8800,9355.8800,7092.7550,13049.0050,13438.3800,-2620.9950,-4322.2450,24770.2550,22973.3800,18178.3800,29357.7550,22546.5050,30245.2550,21807.1300,22865.2550,1653.3800,-16786.6200,11225.2550,14967.1300,,20120.8800,18405.2550,17139.0050,8064.0050,,,16095.8800,10175.2550,21101.5050,32612.1300,-31574.1200,-7848.4950,-7547.8700,14331.5050,,15973.3800,19102.7550,,,,,,7242.1300
4963,13913.3900,19084.6400,19884.6400,9294.6400,7081.5150,13042.7650,13420.8900,-2632.2350,-4328.4850,24759.0150,22910.8900,18199.6400,29379.0150,22567.7650,30275.2650,21797.1400,22854.0150,1691.5150,-16877.8600,11166.5150,14955.8900,,20142.1400,18325.2650,17127.7650,8100.2650,,,16084.6400,10231.5150,21114.0150,32633.3900,-31585.3600,-7835.9850,-7526.6100,14371.5150,,15994.6400,19124.0150,,,,,,7255.8900
4964,13902.1500,19073.4000,19905.9000,9315.9000,7070.2750,13064.0250,13409.6500,-2643.4750,-4339.7250,24780.2750,22852.7750,18188.4000,29421.5250,22556.5250,30296.5250,21818.4000,22794.0250,1769.0250,-16889.1000,11187.7750,14922.1500,,20007.7750,18346.5250,16802.7750,8142.7750,,,16083.4000,10252.7750,21102.7750,32654.6500,-31658.4750,-7847.2250,-7535.3500,14392.7750,,15949.0250,19092.7750,,,,,,7277.1500
4965,13890.9100,19079.6600,19927.1600,9337.1600,7097.7850,13046.5350,13398.4100,-2654.7150,-4357.2150,24684.0350,22874.0350,18447.7850,29442.7850,22545.2850,30305.2850,21837.1600,22815.2850,1790.2850,-16985.3400,11176.5350,14910.9100,,19852.1600,18367.7850,16791.5350,8131.5350,,,16069.6600,10205.2850,21091.5350,32653.4100,-31669.7150,-7825.9650,-7546.5900,14395.2850,,15970.2850,19081.5350,,,,,,7265.9100
4966,13964.0450,19100.9200,19935.9200,9345.9200,7137.7950,13067.7950,13387.1700,-2627.2050,-4335.9550,24672.7950,22793.4200,18719.0450,29464.0450,22534.0450,30326.5450,21858.4200,22742.7950,1840.9200,-16964.0800,11165.2950,14884.6700,,19693.4200,18392.7950,16780.2950,8099.0450,,,16047.7950,10194.0450,21080.2950,32674.6700,-31680.9550,-7804.7050,-7540.3300,14416.5450,,16043.4200,19062.1700,,,,,,7274.6700
4967,14060.3050,19122.1800,19912.1800,9322.1800,7126.5550,13056.5550,13393.4300,-2587.1950,-4347.1950,24694.0550,22782.1800,18740.3050,29477.8050,22530.3050,30347.8050,21847.1800,22764.0550,1862.1800,-17084.6950,11154.0550,14873.4300,,19853.4300,18414.0550,17067.8050,8087.8050,,,16069.0550,10182.8050,21101.5550,32663.4300,-31684.6950,-7783.4450,-7551.5700,14437.8050,,16032.1800,19050.9300,,,,,,7318.4300
4968,14165.9400,19110.9400,19895.3150,9305.3150,7140.3150,13039.0650,13414.6900,-2598.4350,-4364.6850,24715.3150,22712.1900,18729.0650,29499.0650,22519.0650,30336.5650,21835.9400,22674.6900,1883.4400,-17095.9350,11134.0650,14862.1900,,19874.6900,18435.3150,17089.0650,8029.6900,,,16090.3150,10187.8150,21092.8150,32700.3150,-31695.9350,-7792.1850,-7530.3100,14460.3150,,16053.4400,19072.1900,,,,,,7339.6900
4969,14187.2000,19099.7000,19889.0750,9299.0750,7161.5750,13060.3250,13435.9500,-2584.6750,-4343.4250,24736.5750,22653.4500,19026.5750,29504.0750,22512.8250,30294.0750,21822.2000,22663.4500,1954.7000,-17107.1750,11122.8250,14883.4500,,20009.7000,18472.8250,17364.0750,8050.9500,,,16111.5750,10204.0750,21081.5750,32721.5750,-31707.1750,-7803.4250,-7509.0500,14449.0750,,16094.0750,19020.9500,,,,,,7328.4500
4970,14295.9600,19127.2100,19910.3350,9287.8350,7150.3350,13049.0850,13424.7100,-2563.4150,-4354.6650,24725.3350,22642.2100,19047.8350,29526.5850,22534.0850,30270.3350,21838.4600,22597.2100,1975.9600,-17118.4150,11111.5850,14904.7100,,20154.7100,18494.0850,17385.3350,8039.7100,,,16015.3350,10225.3350,21087.8350,32734.0850,-31670.2900,-7797.1650,-7487.7900,14470.3350,,16126.5850,19009.7100,,,,,,7342.2100
4971,14317.2200,19167.2200,19892.8450,9270.3450,7139.0950,13037.8450,13413.4700,-2574.6550,-4365.9050,24627.8450,22630.9700,19387.2200,29553.4700,22654.0950,30291.5950,21827.2200,22618.4700,1997.2200,-17129.6550,11116.5950,14875.9700,,20175.9700,18484.0950,17374.0950,8020.9700,,,16036.5950,10187.8450,21109.0950,32722.8450,-31649.0300,-7808.4050,-7507.1550,14467.8450,,16147.8450,19045.9700,,,,,,7363.4700
4972,14397.2300,19155.9800,19914.1050,9291.6050,7181.6050,13044.1050,13440.9800,-2585.8950,-4359.6450,24521.6050,22619.7300,19754.1050,29574.7300,22784.1050,30312.8550,21848.4800,22542.2300,2018.4800,-17108.3950,11129.1050,14834.1050,,20325.9800,18505.3550,17591.6050,8009.7300,,,16140.3550,10176.6050,21097.8550,32744.1050,-31636.5200,-7787.1450,-7535.8950,14489.1050,,16169.1050,19067.2300,,,,,,7365.9800
4973,14488.4900,19169.7400,19902.8650,9280.3650,7202.8650,13065.3650,13480.9900,-2543.3850,-4338.3850,24405.3650,22610.9900,20122.8650,29612.2400,22805.3650,30234.1150,21837.2400,22478.4900,2068.4900,-17087.1350,11117.8650,14822.8650,,20347.2400,18526.6150,17837.2400,7971.6150,,,16236.6150,10155.3650,21119.1150,32765.3650,-31647.7600,-7765.8850,-7575.8850,14510.3650,,16091.6150,19090.9900,,,,,,7378.4900
4974,14509.7500,19191.0000,19885.3750,9262.8750,7192.8750,13086.6250,13469.7500,-2522.1250,-4349.6250,24426.6250,22599.7500,20144.1250,29673.5000,22826.6250,30222.8750,21894.7500,22429.7500,2089.7500,-17149.0000,11106.6250,14844.1250,,20368.5000,18574.1250,17826.0000,7992.8750,,,16257.8750,10176.6250,21107.8750,32786.6250,-31626.5000,-7744.6250,-7554.6250,14484.1250,,16112.8750,19127.2500,,,,,,7399.7500
4975,14662.2600,19179.7600,19906.6350,9284.1350,7231.6350,13075.3850,13483.5100,-2532.1150,-4360.8650,24447.8850,22619.7600,20132.8850,29748.5100,22847.8850,30205.3850,21953.5100,22451.0100,2078.5100,-17160.2400,11172.2600,14875.3850,,20552.8850,18562.8850,18076.6350,7971.0100,,,16134.1350,10149.1350,21088.5100,32777.8850,-31605.2400,-7763.9900,-7615.8650,14441.6350,,16197.2600,19148.5100,,,,,,7421.0100
4976,14683.5200,19168.5200,19895.3950,9272.8950,7252.8950,13064.1450,13504.7700,-2493.3550,-4372.1050,24512.8950,22641.0200,20121.6450,29769.7700,22836.6450,30174.1450,22012.2700,22472.2700,2067.2700,-17171.4800,11193.5200,14926.6450,,20574.1450,18551.6450,18332.8950,7997.8950,,,16155.3950,10127.8950,21112.2700,32766.6450,-31583.9800,-7792.7300,-7687.7300,14430.3950,,16186.0200,19116.6450,,,,,,7353.5200
4977,14704.7800,19211.0300,19884.1550,9261.6550,7267.9050,13091.6550,13493.5300,-2472.0950,-4344.5950,24501.6550,22629.7800,20439.1550,29829.7800,22825.4050,30137.9050,22082.2800,22389.7800,2056.0300,-17182.7200,11161.6550,14915.4050,,20719.7800,18540.4050,18354.1550,8019.1550,,,16299.1550,10116.6550,21147.2800,32772.9050,-31592.7200,-7832.7200,-7770.2200,14451.6550,,16207.2800,19076.0300,,,,,,7374.7800
4978,14761.0400,19199.7900,19890.4150,9267.9150,7285.4150,13131.6650,13482.2900,-2457.0850,-4304.5850,24490.4150,22618.5400,20427.9150,29891.0400,22814.1650,30159.1650,22103.5400,22329.1650,2177.9150,-17193.9600,11094.7900,14936.6650,,20741.0400,18529.1650,18342.9150,8007.9150,,,16287.9150,10142.9150,21136.0400,32761.6650,-31603.9600,-7811.4600,-7748.9600,14387.9150,,16196.0400,19064.7900,,,,,,7363.5400
4979,14782.3000,19189.8000,19911.6750,9289.1750,7274.1750,13152.9250,13524.8000,-2439.5750,-4315.8250,24479.1750,22607.3000,20416.6750,29912.3000,22802.9250,30089.1750,22134.8000,22350.4250,2326.6750,-17200.8250,11116.0500,14986.6750,,20859.8000,18517.9250,18331.6750,7996.6750,,,16406.6750,10124.1750,21192.3000,32782.9250,-31597.7000,-7872.7000,-7686.4500,14304.1750,,16184.8000,19053.5500,,,,,,7384.8000
4980,14803.5600,19228.5600,19932.9350,9310.4350,7295.4350,13166.6850,13513.5600,-2450.8150,-4302.0650,24399.1850,22649.8100,20809.1850,29933.5600,22877.9350,30077.9350,22168.5600,22371.6850,2347.9350,-17212.0650,11042.9350,15012.9350,,20881.0600,18492.9350,18606.6850,7985.4350,,,16507.3100,10145.4350,21259.1850,32804.1850,-31608.9400,-7944.5650,-7665.1900,14325.4350,,16173.5600,19042.3100,,,,,,7373.5600
4981,14824.8200,19217.3200,19921.6950,9299.1950,7284.1950,13187.9450,13503.5700,-2462.0550,-4280.8050,24489.1950,22671.0700,20830.4450,29968.5700,22954.1950,30029.1950,22189.8200,22392.9450,2336.6950,-17201.4300,11031.6950,15034.1950,,20964.8200,18497.3200,18627.9450,8140.4450,,,16496.0700,10166.6950,21336.6950,32825.4450,-31587.6800,-8027.0550,-7729.5550,14260.4450,,16162.3200,19031.0700,,,,,,7323.5700
4982,14854.8300,19232.3300,19910.4550,9287.9550,7279.2050,13176.7050,13459.8300,-2473.2950,-4292.0450,24510.4550,22692.3300,20851.7050,29957.3300,22975.4550,29959.2050,22211.0800,22254.8300,2456.7050,-17212.6700,10931.0800,15024.2050,,21039.8300,18456.0800,18842.9550,8161.7050,,,16484.8300,10196.7050,21357.9550,32806.0800,-31566.4200,-8005.7950,-7740.7950,14315.4550,,16183.5800,19034.8300,,,,,,7312.3300
4983,14876.0900,19209.8400,19937.9650,9315.4650,7289.8400,13165.4650,13448.5900,-2473.2850,-4303.2850,24499.2150,22683.5900,20872.9650,29975.4650,22996.7150,29980.4650,22199.8400,22243.5900,2616.7150,-17223.9100,10952.3400,15045.4650,,21061.0900,18477.3400,19044.8400,8150.4650,,,16473.5900,10217.9650,21420.4650,32777.3400,-31545.1600,-8073.2850,-7752.0350,14336.7150,,16204.8400,19074.8400,,,,,,7290.4650
4984,14897.3500,19198.6000,19977.9750,9355.4750,7311.1000,13207.9750,13463.6000,-2488.9000,-4260.7750,24584.2250,22704.8500,20861.7250,29964.2250,22985.4750,29969.2250,22188.6000,22232.3500,2637.9750,-17168.9000,10851.7250,15034.2250,,21087.3500,18417.3500,19066.1000,8171.7250,,,16494.8500,10167.9750,21441.7250,32737.3500,-31564.5250,-8084.5250,-7765.1500,14371.1000,,16193.6000,19063.6000,,,,,,7279.2250
4985,14887.9850,19219.8600,19999.2350,9344.2350,7312.3600,13229.2350,13481.1100,-2467.6400,-4239.5150,24572.9850,22674.2350,21166.1100,29956.7350,22992.9850,29896.7350,22257.3600,22221.1100,2659.2350,-17180.1400,10691.1100,15036.7350,,21126.1100,18406.1100,19054.8600,8160.4850,,,16483.6100,10189.2350,21501.1100,32758.6100,-31593.2650,-8148.8900,-7787.6400,14392.3600,,16182.3600,19149.8600,,,,,,7281.7350
4986,14909.2450,19241.1200,20012.9950,9357.9950,7333.6200,13234.2450,13469.8700,-2473.8800,-4249.5050,24456.7450,22695.4950,21518.6200,29945.4950,23014.2450,29832.9950,22278.6200,22209.8700,2680.4950,-17109.5050,10712.3700,15057.9950,,21147.3700,18394.8700,19268.6200,8301.7450,,,16307.3700,10210.4950,21522.3700,32697.3700,-31633.2550,-8160.1300,-7766.3800,14413.6200,,16171.1200,19171.1200,,,,,,7302.9950
4987,14885.5050,19241.1300,20034.2550,9379.2550,7322.3800,13273.0050,13458.6300,-2452.6200,-4210.7450,24478.0050,22716.7550,21539.8800,29941.7550,23035.5050,29765.5050,22267.3800,22198.6300,2778.0050,-17051.3700,10733.6300,15046.7550,,21136.1300,18381.1300,19289.8800,8458.0050,,,16328.6300,10199.2550,21543.6300,32625.5050,-31611.9950,-8171.3700,-7745.1200,14418.6300,,16068.6300,19192.3800,,,,,,7298.0050
4988,14872.3900,19251.7650,20023.0150,9368.0150,7311.1400,13294.2650,13479.8900,-2431.3600,-4189.4850,24499.2650,22643.0150,21561.1400,29964.2650,23024.2650,29754.2650,22261.1400,22187.3900,2766.7650,-17008.8600,10529.8900,15104.2650,,21124.8900,18402.3900,19278.6400,8479.2650,,,16138.0150,10194.2650,21551.7650,32543.0150,-31673.2350,-8184.4850,-7756.3600,14431.7650,,15972.3900,19181.1400,,,,,,7319.2650
4989,14893.6500,19273.0250,20011.7750,9356.7750,7299.9000,13274.2750,13479.9000,-2442.6000,-4209.4750,24433.0250,22631.7750,21908.6500,29985.5250,23013.0250,29706.1500,22262.4000,22149.2750,2755.5250,-17020.1000,10334.2750,15125.5250,,21113.6500,18411.1500,19542.4000,8584.2750,,,16159.2750,10199.2750,21529.2750,32531.7750,-31745.1000,-8206.9750,-7767.6000,14453.0250,,15993.6500,19236.1500,,,,,,7340.5250
4990,14784.9100,19274.2850,20054.2850,9399.2850,7367.4100,13251.7850,13464.2850,-2453.8400,-4191.9650,24454.2850,22581.7850,22263.6600,29974.2850,23001.7850,29727.4100,22283.6600,22138.0350,2744.2850,-16998.8400,10323.0350,15146.7850,,21025.5350,18432.4100,19563.6600,8573.0350,,,16148.0350,10220.5350,21550.5350,32464.2850,-31827.5900,-8185.7150,-7778.8400,14441.7850,,15982.4100,19224.9100,,,,,,7285.5350
4991,14685.5450,19295.5450,20075.5450,9420.5450,7446.1700,13240.5450,13453.0450,-2386.3300,-4203.2050,24475.5450,22551.7950,22252.4200,29963.0450,22990.5450,29748.6700,22304.9200,22125.5450,2733.0450,-16951.9550,10344.2950,15151.1700,,21046.7950,18451.1700,19552.4200,8561.7950,,,15943.0450,10218.0450,21539.2950,32453.0450,-31838.8300,-8164.4550,-7790.0800,14453.0450,,15971.1700,19213.6700,,,,,,7306.7950
4992,14706.8050,19284.3050,20080.5550,9425.5550,7467.4300,13261.8050,13454.3050,-2307.5700,-4181.9450,24374.3050,22573.0550,22241.1800,30045.5550,23004.3050,29657.4300,22326.1800,22114.3050,2721.8050,-16963.1950,10365.5550,15039.9300,,21035.5550,18439.9300,19541.1800,8550.5550,,,15931.8050,10239.3050,21528.0550,32388.6800,-31906.3200,-8175.6950,-7877.5700,14441.8050,,15959.9300,19212.4300,,,,,,7295.5550
4993,14639.9400,19273.0650,20119.3150,9464.3150,7456.1900,13250.5650,13475.5650,-2286.3100,-4193.1850,24363.0650,22528.6900,22229.9400,30155.5650,23025.5650,29678.6900,22314.9400,22135.5650,2710.5650,-16941.9350,10306.8150,15028.6900,,20917.4400,18461.1900,19819.9400,8539.3150,,,15953.0650,10202.4400,21516.8150,32377.4400,-31917.5600,-8186.9350,-7888.8100,14430.5650,,15948.6900,19224.9400,,,,,,7316.8150
4994,14628.7000,19261.8250,20140.5750,9453.0750,7444.9500,13245.5750,13464.3250,-2297.5500,-4198.1750,24279.3250,22517.4500,22622.4500,30278.0750,23014.3250,29667.4500,22316.2000,22156.8250,2699.3250,-16920.6750,10359.9500,15017.4500,,20804.9500,18292.4500,19841.2000,8684.9500,,,15974.3250,10223.7000,21505.5750,32366.2000,-31981.9250,-8198.1750,-7923.8000,14389.3250,,15878.7000,19212.4500,,,,,,7338.0750
4995,14589.3350,19329.3350,20120.5850,9468.0850,7518.0850,13256.2100,13453.0850,-2308.7900,-4187.5400,24268.0850,22506.2100,22643.7100,30299.3350,23003.0850,29656.2100,22337.4600,22178.0850,2688.0850,-16886.9150,10348.7100,14879.9600,,20826.2100,18441.2100,19862.4600,8706.2100,,,15963.0850,10206.2100,21494.3350,32374.3350,-31993.1650,-8209.4150,-7902.5400,14341.2100,,15819.9600,19226.2100,,,,,,7359.3350
4996,14578.0950,19408.0950,20138.0950,9485.5950,7614.3450,13277.4700,13441.8450,-2386.9050,-4166.2800,24256.8450,22492.4700,23037.4700,30320.5950,22993.0950,29644.9700,22323.7200,22164.9700,2676.8450,-16898.1550,10373.7200,14868.7200,,20847.4700,18429.9700,19883.7200,8569.9700,,,15721.8450,10214.9700,21406.8450,32351.8450,-32004.4050,-8296.9050,-7950.0300,14329.9700,,15774.9700,19214.9700,,,,,,7380.5950
4997,14569.3550,19429.3550,20126.8550,9474.3550,7719.9800,13278.7300,13509.3550,-2488.1450,-4165.0200,24245.6050,22513.7300,23058.7300,30394.3550,23014.3550,29633.7300,22344.9800,22153.7300,2665.6050,-16909.3950,10394.9800,14989.9800,,20836.2300,18451.2300,20016.2300,8591.2300,,,15483.1050,10236.2300,21395.6050,32340.6050,-32017.5200,-8308.1450,-7995.0200,14301.8550,,15796.2300,19254.9800,,,,,,7401.8550
4998,14590.6150,19418.1150,20148.1150,9495.6150,7741.2400,13299.9900,13588.1150,-2598.7600,-4143.7600,24234.3650,22407.4900,23047.4900,30415.6150,23035.6150,29568.7400,22366.2400,22174.9900,2892.4900,-16833.7600,10416.2400,15011.2400,,20824.9900,18689.9900,20037.4900,8612.4900,,,15504.3650,10257.4900,21360.6150,32361.8650,-32040.0100,-8343.1350,-8006.2600,14290.6150,,15764.9900,19243.7400,,,,,,7431.8650
4999,14579.3750,19406.8750,20169.3750,9484.3750,7850.0000,13288.7500,13609.3750,-2610.0000,-4155.0000,24223.1250,22396.2500,23442.5000,30487.5000,23021.8750,29557.5000,22355.0000,22178.1250,2913.7500,-16773.1250,10405.0000,15120.0000,,20813.7500,18896.2500,20058.7500,8633.7500,,,15525.6250,10218.7500,21381.8750,32350.6250,-32051.2500,-8321.8750,-7956.2500,14301.8750,,15753.7500,19298.7500,,,,,,7449.3750
5000,14568.1350,19480.0100,20169.3850,9484.3850,7838.7600,13277.5100,13598.1350,-2501.2400,-4166.2400,24016.2600,22385.0100,23837.5100,30476.2600,23043.1350,29546.2600,22343.7600,22166.8850,3111.8850,-16784.3650,10426.2600,15212.5100,,20742.5100,18885.0100,20080.0100,8691.2600,,,15546.8850,10240.0100,21334.3850,32339.3850,-32029.9900,-8369.3650,-7914.3650,14323.1350,,15742.5100,19287.5100,,,,,,7438.1350
